isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST SOUTH 178 0
true false SOUTH SOUTH 178 0
true false SOUTH SOUTH 178 0
true false SOUTH NORTH 178 0
true false NORTH SOUTH 178 0
true false SOUTH NORTH 178 0
true false NORTH SOUTH 178 0
true false SOUTH SOUTH 178 0
true false SOUTH WEST 178 0
true false WEST WEST 177 10
true false WEST SOUTH 176 20
true false SOUTH EAST 176 20
true false EAST EAST 176 20
true false EAST WEST 176 20
true false WEST NORTH 176 20
true false NORTH EAST 175 30
true false EAST EAST 175 30
true false EAST WEST 175 30
true false WEST SOUTH 175 30
true false SOUTH SOUTH 175 30
true false SOUTH NORTH 175 30
true false NORTH WEST 175 30
true false WEST EAST 175 30
true false EAST EAST 175 30
true false EAST WEST 175 30
true false WEST NORTH 175 30
true false NORTH NORTH 174 40
true false NORTH NORTH 174 40
true false NORTH EAST 174 40
true false EAST SOUTH 174 40
true false SOUTH EAST 174 40
true false EAST SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH NORTH 174 40
true false NORTH EAST 174 40
true false EAST EAST 174 40
true false EAST EAST 174 40
true false EAST EAST 174 40
true false EAST EAST 174 40
true false EAST EAST 174 40
true false EAST SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH EAST 174 40
true false EAST WEST 174 40
true false WEST NORTH 174 40
true false NORTH EAST 174 40
true false EAST SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH EAST 174 40
true false EAST SOUTH 174 40
true false SOUTH NORTH 174 40
true false NORTH SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH WEST 174 40
true false WEST WEST 174 40
true false WEST EAST 174 40
true false EAST WEST 174 40
true false WEST NORTH 174 40
true false NORTH WEST 174 40
true false WEST SOUTH 173 50
true false SOUTH NORTH 173 50
true false NORTH WEST 173 50
true false WEST WEST 172 60
true false WEST NORTH 171 70
true false NORTH NORTH 171 70
true false NORTH WEST 171 70
true false WEST WEST 170 80
true false WEST NORTH 170 80
true false NORTH WEST 169 90
true false WEST NORTH 169 90
true false NORTH NORTH 168 100
true false NORTH NORTH 167 110
true false NORTH WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH WEST 166 120
true false WEST WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH NORTH 166 120
true false NORTH NORTH 166 120
true false NORTH NORTH 166 120
true false NORTH NORTH 165 130
true false NORTH SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST NORTH 164 140
true false NORTH WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST EAST 164 140
true false EAST WEST 164 140
true false WEST WEST 164 140
true false WEST WEST 164 140
true false WEST EAST 164 140
true false EAST WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH EAST 164 140
