isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST SOUTH 178 0
true false SOUTH NORTH 178 0
true false NORTH NORTH 178 0
true false NORTH WEST 178 0
true false WEST WEST 177 10
true false WEST EAST 176 20
true false EAST EAST 176 20
true false EAST WEST 176 20
true false WEST WEST 176 20
true false WEST WEST 176 20
true false WEST WEST 175 30
true false WEST WEST 174 40
true false WEST NORTH 173 50
true false NORTH EAST 173 50
true false EAST NORTH 173 50
true false NORTH EAST 173 50
true false EAST WEST 173 50
true false WEST WEST 173 50
true false WEST WEST 173 50
true false WEST EAST 172 60
true false EAST NORTH 172 60
true false NORTH SOUTH 172 60
true false SOUTH EAST 172 60
true false EAST WEST 172 60
true false WEST NORTH 172 60
true false NORTH EAST 172 60
true false EAST WEST 172 60
true false WEST EAST 172 60
true false EAST SOUTH 172 60
true false SOUTH WEST 171 70
true false WEST EAST 171 70
true false EAST EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH EAST 170 80
true false EAST WEST 169 90
true false WEST EAST 169 90
true false EAST WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST NORTH 169 90
true false NORTH WEST 169 90
true false WEST NORTH 169 90
true false NORTH WEST 169 90
true false WEST WEST 169 90
true false WEST NORTH 169 90
true false NORTH WEST 169 90
true false WEST EAST 169 90
true false EAST WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH NORTH 169 90
true false NORTH EAST 169 90
true false EAST EAST 169 90
true false EAST SOUTH 169 90
true false SOUTH SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST SOUTH 169 90
true false SOUTH WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH WEST 169 90
true false WEST EAST 169 90
true false EAST NORTH 169 90
true false NORTH EAST 169 90
true false EAST NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH WEST 169 90
true false WEST NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST WEST 169 90
true false WEST NORTH 169 90
true false NORTH EAST 169 90
true false EAST EAST 169 90
true false EAST EAST 169 90
true false EAST SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST WEST 168 100
true false WEST SOUTH 168 100
true false SOUTH SOUTH 168 100
true false SOUTH WEST 168 100
true false WEST NORTH 168 100
true false NORTH NORTH 167 110
true false NORTH NORTH 166 120
true false NORTH NORTH 166 120
true false NORTH SOUTH 166 120
true false SOUTH NORTH 166 120
true false NORTH WEST 166 120
true false WEST NORTH 165 130
true false NORTH EAST 165 130
true false EAST NORTH 165 130
true false NORTH EAST 165 130
true false EAST EAST 165 130
true false EAST EAST 165 130
true false EAST NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH EAST 165 130
true false EAST EAST 165 130
true false EAST WEST 165 130
true false WEST SOUTH 165 130
true false SOUTH EAST 165 130
true false EAST WEST 165 130
true false WEST SOUTH 165 130
true false SOUTH EAST 165 130
true false EAST SOUTH 165 130
true false SOUTH SOUTH 165 130
true false SOUTH NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH EAST 165 130
true false EAST EAST 165 130
true false EAST SOUTH 165 130
true false SOUTH SOUTH 165 130
true false SOUTH WEST 165 130
true false WEST WEST 165 130
true false WEST NORTH 165 130
true false NORTH WEST 165 130
true false WEST EAST 165 130
true false EAST NORTH 165 130
true false NORTH WEST 165 130
true false WEST EAST 165 130
true false EAST WEST 165 130
true false WEST EAST 165 130
true false EAST NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH WEST 165 130
true false WEST NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH EAST 165 130
true false EAST NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH EAST 165 130
true false EAST EAST 165 130
true false EAST NORTH 165 130
true false NORTH EAST 165 130
true false EAST EAST 165 130
true false EAST NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH EAST 165 130
true false EAST NORTH 165 130
true false NORTH WEST 165 130
true false WEST EAST 165 130
true false EAST EAST 165 130
true false EAST EAST 165 130
true false EAST EAST 165 130
true false EAST SOUTH 165 130
true false SOUTH NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH EAST 165 130
true false EAST SOUTH 165 130
true false SOUTH SOUTH 165 130
true false SOUTH WEST 165 130
true false WEST WEST 165 130
true false WEST WEST 165 130
true false WEST WEST 165 130
true false WEST EAST 165 130
true false EAST WEST 165 130
true false WEST SOUTH 165 130
true false SOUTH SOUTH 165 130
true false SOUTH NORTH 165 130
true false NORTH WEST 165 130
true false WEST EAST 165 130
true false EAST NORTH 165 130
true false NORTH WEST 165 130
true false WEST NORTH 165 130
true false NORTH NORTH 164 140
true false NORTH WEST 163 150
true false WEST NORTH 162 160
true false NORTH NORTH 162 160
true false NORTH WEST 162 160
true false WEST NORTH 161 170
true false NORTH EAST 161 170
true false EAST EAST 161 170
true false EAST SOUTH 161 170
true false SOUTH SOUTH 161 170
true false SOUTH SOUTH 161 170
true false SOUTH NORTH 160 180
true false NORTH EAST 160 180
true false EAST WEST 160 180
true false WEST EAST 160 180
true false EAST WEST 160 180
true false WEST EAST 160 180
true false EAST EAST 160 180
true false EAST NORTH 160 180
true false NORTH WEST 160 180
true false WEST WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH WEST 160 180
true false WEST EAST 160 180
true false EAST WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH EAST 160 180
true false EAST NORTH 160 180
true false NORTH WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH SOUTH 160 180
true false SOUTH SOUTH 159 190
true false SOUTH WEST 159 190
true false WEST EAST 158 200
true false EAST SOUTH 158 200
true false SOUTH WEST 158 200
true false WEST EAST 158 200
true false EAST SOUTH 158 200
true false SOUTH NORTH 158 200
true false NORTH SOUTH 158 200
true false SOUTH EAST 158 200
true false EAST WEST 158 200
true false WEST EAST 158 200
true false EAST WEST 158 200
true false WEST EAST 158 200
true false EAST WEST 158 200
true false WEST SOUTH 158 200
true false SOUTH SOUTH 158 200
true false SOUTH SOUTH 158 200
true false SOUTH NORTH 158 200
true false NORTH EAST 158 200
true false EAST WEST 158 200
true false WEST WEST 158 200
true false WEST EAST 157 210
true false EAST WEST 157 210
true false WEST NORTH 157 210
true false NORTH NORTH 156 220
true false NORTH SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST NORTH 154 240
true false NORTH EAST 154 240
true false EAST EAST 154 240
true false EAST SOUTH 154 240
true false SOUTH WEST 154 240
true false WEST EAST 154 240
true false EAST EAST 154 240
true false EAST SOUTH 154 240
true false SOUTH EAST 154 240
true false EAST WEST 154 240
true false WEST NORTH 154 240
true false NORTH EAST 154 240
true false EAST NORTH 154 240
true false NORTH EAST 154 240
true false EAST EAST 154 240
true false EAST EAST 154 240
true false EAST EAST 154 240
true false EAST SOUTH 154 240
true false SOUTH WEST 154 240
true false WEST WEST 154 240
true false WEST WEST 154 240
true false WEST EAST 154 240
true false EAST NORTH 154 240
true false NORTH NORTH 154 240
true false NORTH NORTH 154 240
true false NORTH EAST 154 240
true false EAST NORTH 154 240
true false NORTH SOUTH 154 240
true false SOUTH EAST 154 240
true false EAST EAST 154 240
true false EAST EAST 154 240
true false EAST WEST 154 240
true false WEST WEST 154 240
true false WEST WEST 154 240
true false WEST WEST 154 240
true false WEST NORTH 154 240
true false NORTH SOUTH 154 240
true false SOUTH SOUTH 154 240
true false SOUTH NORTH 154 240
true false NORTH EAST 154 240
true false EAST EAST 154 240
true false EAST WEST 154 240
true false WEST WEST 154 240
true false WEST NORTH 154 240
true false NORTH EAST 154 240
true false EAST EAST 154 240
true false EAST WEST 154 240
true false WEST WEST 154 240
true false WEST EAST 153 250
true false EAST WEST 153 250
true false WEST EAST 153 250
true false EAST NORTH 153 250
true false NORTH NORTH 153 250
true false NORTH NORTH 153 250
true false NORTH WEST 153 250
true false WEST SOUTH 153 250
true false SOUTH SOUTH 153 250
true false SOUTH EAST 153 250
true false EAST WEST 153 250
true false WEST NORTH 153 250
true false NORTH SOUTH 152 260
true false SOUTH SOUTH 152 260
true false SOUTH NORTH 152 260
true false NORTH EAST 152 260
true false EAST SOUTH 152 260
true false SOUTH NORTH 152 260
true false NORTH EAST 152 260
true false EAST NORTH 152 260
true false NORTH SOUTH 151 270
true false SOUTH EAST 151 270
true false EAST SOUTH 151 270
true false SOUTH EAST 151 270
true false EAST NORTH 151 270
true false NORTH NORTH 151 270
true false NORTH EAST 151 270
true false EAST NORTH 151 270
true false NORTH SOUTH 151 270
true false SOUTH NORTH 151 270
true false NORTH SOUTH 151 270
true false SOUTH WEST 151 270
true false WEST SOUTH 151 270
true false SOUTH NORTH 151 270
true false NORTH SOUTH 151 270
true false SOUTH SOUTH 151 270
true false SOUTH WEST 151 270
true false WEST NORTH 150 280
true false NORTH WEST 150 280
true false WEST WEST 149 290
true false WEST EAST 149 290
true false EAST NORTH 149 290
true false NORTH NORTH 149 290
true false NORTH EAST 149 290
true false EAST EAST 149 290
true false EAST WEST 149 290
